areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate,newCasesBySpecimenDate
E12000004,East Midlands,region,2021-01-26,259358,1392,2300
E12000004,East Midlands,region,2021-01-25,257966,1800,2075
E12000004,East Midlands,region,2021-01-24,256166,2475,1231
E12000004,East Midlands,region,2021-01-23,253691,2413,1745
E12000004,East Midlands,region,2021-01-22,251278,2881,2313
E12000004,East Midlands,region,2021-01-21,248397,2860,2581
E12000004,East Midlands,region,2021-01-20,245537,3074,2682
E12000004,East Midlands,region,2021-01-19,242463,2284,3183
E12000004,East Midlands,region,2021-01-18,240179,2664,3229
E12000004,East Midlands,region,2021-01-17,237515,2229,2095
E12000004,East Midlands,region,2021-01-16,235286,2651,2062
E12000004,East Midlands,region,2021-01-15,232635,3543,2713
E12000004,East Midlands,region,2021-01-14,229092,3029,2797
E12000004,East Midlands,region,2021-01-13,226063,3077,2839
E12000004,East Midlands,region,2021-01-12,222986,2757,3244
E12000004,East Midlands,region,2021-01-11,220229,2900,3541
E12000004,East Midlands,region,2021-01-10,217329,2848,2161
E12000004,East Midlands,region,2021-01-09,214481,3399,2336
E12000004,East Midlands,region,2021-01-08,211082,3453,2798
E12000004,East Midlands,region,2021-01-07,207629,3209,2972
E12000004,East Midlands,region,2021-01-06,204420,3662,3199
E12000004,East Midlands,region,2021-01-05,200758,3386,3506
E12000004,East Midlands,region,2021-01-04,197372,3802,4296
E12000004,East Midlands,region,2021-01-03,193570,1782,3010
E12000004,East Midlands,region,2021-01-02,191788,3151,3409
E12000004,East Midlands,region,2021-01-01,188637,3079,1670
E12000004,East Midlands,region,2020-12-31,185558,2782,2973
E12000004,East Midlands,region,2020-12-30,182776,2430,3620
E12000004,East Midlands,region,2020-12-29,180346,2569,3968
E12000004,East Midlands,region,2020-12-28,177777,2269,2497
E12000004,East Midlands,region,2020-12-27,175508,996,2391
E12000004,East Midlands,region,2020-12-26,174512,1981,1857
E12000004,East Midlands,region,2020-12-25,172531,1887,695
E12000004,East Midlands,region,2020-12-24,170644,2109,1447
E12000004,East Midlands,region,2020-12-23,168535,1873,2004
E12000004,East Midlands,region,2020-12-22,166662,1852,2074
E12000004,East Midlands,region,2020-12-21,164810,1497,2388
E12000004,East Midlands,region,2020-12-20,163313,1654,1696
E12000004,East Midlands,region,2020-12-19,161659,1157,1334
E12000004,East Midlands,region,2020-12-18,160502,1935,1702
E12000004,East Midlands,region,2020-12-17,158567,1394,1684
E12000004,East Midlands,region,2020-12-16,157173,1348,1685
E12000004,East Midlands,region,2020-12-15,155825,1196,1724
E12000004,East Midlands,region,2020-12-14,154629,1184,2040
E12000004,East Midlands,region,2020-12-13,153445,1288,1045
E12000004,East Midlands,region,2020-12-12,152157,1315,1033
E12000004,East Midlands,region,2020-12-11,150842,1528,1430
E12000004,East Midlands,region,2020-12-10,149314,1610,1429
E12000004,East Midlands,region,2020-12-09,147704,994,1394
E12000004,East Midlands,region,2020-12-08,146710,887,1405
E12000004,East Midlands,region,2020-12-07,145823,1028,1565
E12000004,East Midlands,region,2020-12-06,144795,1265,956
E12000004,East Midlands,region,2020-12-05,143530,1323,853
E12000004,East Midlands,region,2020-12-04,142207,1284,1090
E12000004,East Midlands,region,2020-12-03,140923,1092,1241
E12000004,East Midlands,region,2020-12-02,139831,1275,1258
E12000004,East Midlands,region,2020-12-01,138556,1075,1265
